miny,maxy,center,trend,amplitude
2018.09.18 17:45:00,2018.09.18 18:40:00,2018.09.18 18:15:00,-0.0001052955063816662,0.0020854599021930603
2018.09.18 17:50:00,2018.09.18 18:50:00,2018.09.18 18:25:00,-0.00010219954917737968,0.002924880854017408
2018.09.18 18:35:00,2018.09.18 20:00:00,2018.09.18 19:35:00,-8.467459342980619e-05,0.0023454881561669532
2018.09.18 19:15:00,2018.09.18 20:35:00,2018.09.18 20:15:00,-5.870087583900191e-05,0.0016138859238989545
2018.09.18 19:25:00,2018.09.18 20:50:00,2018.09.18 20:30:00,-5.093976916020442e-05,0.0018683144466408725
2018.09.18 20:05:00,2018.09.18 20:40:00,2018.09.18 20:25:00,1.393989745560959e-07,0.0011776712124975735
2018.09.18 20:10:00,2018.09.18 20:55:00,2018.09.18 20:35:00,4.308667602566079e-06,0.0016656477465930087
2018.09.18 20:15:00,2018.09.18 21:10:00,2018.09.18 20:50:00,7.894130795588908e-06,0.0022385948541878784
2018.09.18 20:50:00,2018.09.18 22:05:00,2018.09.18 21:35:00,1.2843779470110695e-05,0.003193469873854766
2018.09.18 20:55:00,2018.09.18 22:10:00,2018.09.18 21:40:00,1.269901854195636e-05,0.002752620300062818
2018.09.18 21:00:00,2018.09.18 22:25:00,2018.09.18 21:55:00,1.2813657085343953e-05,0.0021942381028231387
2018.09.18 21:05:00,2018.09.18 22:40:00,2018.09.18 22:05:00,1.7157242561383375e-05,0.0018287351238079773
2018.09.18 22:45:00,2018.09.19 01:00:00,2018.09.19 00:15:00,1.1967775410961525e-05,0.0017167136205518915
2018.09.18 22:50:00,2018.09.19 00:00:00,2018.09.18 23:35:00,2.7102385713124986e-05,0.002077755846994924
2018.09.18 22:55:00,2018.09.19 00:15:00,2018.09.18 23:50:00,3.2815981065137125e-05,0.002451980545001232
2018.09.18 23:00:00,2018.09.19 00:25:00,2018.09.18 23:55:00,3.3767509166089896e-05,0.0020719676901719765
2018.09.18 23:05:00,2018.09.19 00:30:00,2018.09.19 00:00:00,3.266569625054251e-05,0.0018776985165137746
2018.09.18 23:10:00,2018.09.19 00:45:00,2018.09.19 00:10:00,3.7598542570351645e-05,0.0018861242453736308
2018.09.19 01:15:00,2018.09.19 02:05:00,2018.09.19 01:35:00,-1.0651164715447846e-05,0.0010843132597475468
2018.09.19 01:20:00,2018.09.19 02:20:00,2018.09.19 01:50:00,-1.4369147720545322e-05,0.0010629789146129741
2018.09.19 01:25:00,2018.09.19 02:30:00,2018.09.19 01:55:00,-1.9395708905400087e-05,0.0009334815244345774
2018.09.19 01:35:00,2018.09.19 02:55:00,2018.09.19 02:20:00,-2.6949645042510385e-05,0.0008649402752277251
2018.09.19 01:40:00,2018.09.19 03:00:00,2018.09.19 02:30:00,-3.0200398500009492e-05,0.0006983380279594512
2018.09.19 02:35:00,2018.09.19 04:05:00,2018.09.19 03:40:00,-5.4248360593979216e-05,0.00046762307327821365
2018.09.19 04:25:00,2018.09.19 05:40:00,2018.09.19 05:25:00,1.4803013377202676e-05,0.0006772518711864197
2018.09.19 05:20:00,2018.09.19 05:45:00,2018.09.19 05:30:00,4.522918091762804e-05,0.0005880770129265845
2018.09.19 05:30:00,2018.09.19 06:00:00,2018.09.19 05:40:00,4.052315935376041e-05,0.0008183373636909486
2018.09.19 05:35:00,2018.09.19 06:15:00,2018.09.19 05:55:00,4.1215820281654075e-05,0.0009961582511076145
2018.09.19 06:50:00,2018.09.19 08:00:00,2018.09.19 07:40:00,4.544467182471796e-05,0.0004430352594208056
2018.09.19 07:00:00,2018.09.19 08:20:00,2018.09.19 08:00:00,4.2663196143698175e-05,0.0008331251722109423
2018.09.19 08:15:00,2018.09.19 09:35:00,2018.09.19 09:10:00,6.850053668559123e-05,0.002435009499083217
2018.09.19 08:20:00,2018.09.19 09:45:00,2018.09.19 09:20:00,6.588833426252375e-05,0.0017793279497185113
2018.09.19 10:05:00,2018.09.19 10:50:00,2018.09.19 10:30:00,4.348017613760042e-05,0.001590787411405578
2018.09.19 10:10:00,2018.09.19 10:50:00,2018.09.19 10:30:00,3.742365977515264e-05,0.0016787742296978945
2018.09.19 10:15:00,2018.09.19 11:00:00,2018.09.19 10:35:00,2.8808718112410505e-05,0.001921282445965732
2018.09.19 10:20:00,2018.09.19 11:10:00,2018.09.19 10:45:00,2.1774107427023733e-05,0.0021801831532076267
2018.09.19 10:25:00,2018.09.19 11:15:00,2018.09.19 10:50:00,1.6518481756152278e-05,0.0023570433596321865
2018.09.19 10:30:00,2018.09.19 11:25:00,2018.09.19 11:00:00,9.606929862634586e-06,0.0023040663669981107
2018.09.19 10:40:00,2018.09.19 11:50:00,2018.09.19 11:25:00,-5.488989727864654e-06,0.00230166641767261
2018.09.19 10:45:00,2018.09.19 11:55:00,2018.09.19 11:30:00,-1.2106609870684833e-05,0.002002502445986616
2018.09.19 10:50:00,2018.09.19 12:10:00,2018.09.19 11:45:00,-1.9083821988193484e-05,0.0017653597243275961
2018.09.19 10:55:00,2018.09.19 12:25:00,2018.09.19 11:55:00,-2.622899435200923e-05,0.0013475942414694305
2018.09.19 11:00:00,2018.09.19 12:50:00,2018.09.19 12:15:00,-3.2870104542585935e-05,0.0009162119577125013
2018.09.19 12:40:00,2018.09.19 14:30:00,2018.09.19 13:55:00,-7.94820609328268e-05,0.0012467396218472412
2018.09.19 12:55:00,2018.09.19 14:10:00,2018.09.19 13:40:00,-0.00010033782560933515,0.0016726992601610005
2018.09.19 13:00:00,2018.09.19 14:20:00,2018.09.19 13:50:00,-9.548622092713123e-05,0.001909383499177075
2018.09.19 13:05:00,2018.09.19 14:25:00,2018.09.19 14:00:00,-8.830149486703947e-05,0.0021230895205414523
2018.09.19 13:10:00,2018.09.19 14:30:00,2018.09.19 14:05:00,-7.983897570262504e-05,0.00227267590903138
2018.09.19 13:15:00,2018.09.19 14:40:00,2018.09.19 14:15:00,-7.51508512076879e-05,0.002014442501270538
2018.09.19 13:20:00,2018.09.19 14:40:00,2018.09.19 14:15:00,-6.685573934459672e-05,0.002289909988548772
2018.09.19 13:25:00,2018.09.19 14:45:00,2018.09.19 14:20:00,-6.525494105108787e-05,0.0015548017969486375
2018.09.19 13:30:00,2018.09.19 14:45:00,2018.09.19 14:20:00,-6.33365718429604e-05,0.0011889281509018465
2018.09.19 14:20:00,2018.09.19 15:45:00,2018.09.19 15:20:00,-4.6062622491216024e-05,0.0011236195788917696
2018.09.19 14:30:00,2018.09.19 15:55:00,2018.09.19 15:35:00,-4.3160535468378906e-05,0.001214105223223884
2018.09.19 14:40:00,2018.09.19 16:10:00,2018.09.19 15:50:00,-3.879401229462669e-05,0.001268298064449399
2018.09.19 14:55:00,2018.09.19 15:20:00,2018.09.19 15:10:00,-4.440351846794392e-05,0.0006831174787698209
2018.09.19 15:30:00,2018.09.19 16:45:00,2018.09.19 16:20:00,-8.049674317700609e-06,0.002203296695076391
2018.09.19 15:40:00,2018.09.19 16:55:00,2018.09.19 16:30:00,6.38327162467912e-06,0.0024577628327749524
2018.09.19 15:45:00,2018.09.19 17:10:00,2018.09.19 16:40:00,4.746957845441269e-06,0.001597941250351144
2018.09.19 15:50:00,2018.09.19 17:20:00,2018.09.19 16:55:00,6.89505564555224e-06,0.0013182347973347015
2018.09.19 16:20:00,2018.09.19 17:40:00,2018.09.19 17:20:00,3.446341566386964e-05,0.0010015517777138296
2018.09.19 16:25:00,2018.09.19 17:40:00,2018.09.19 17:25:00,1.8392427201302846e-05,0.0014477258485982296
2018.09.19 16:40:00,2018.09.19 18:15:00,2018.09.19 17:50:00,4.4155352361936266e-05,0.0012033505470339198
2018.09.19 17:00:00,2018.09.19 18:55:00,2018.09.19 18:25:00,5.392216834569972e-05,0.0013097254454195926
2018.09.19 18:15:00,2018.09.19 19:25:00,2018.09.19 19:00:00,-1.5247684991898835e-05,0.0016580411155637052
2018.09.19 19:25:00,2018.09.19 20:50:00,2018.09.19 20:30:00,-3.748094727754743e-05,0.0009858014875199104
2018.09.19 19:30:00,2018.09.19 20:55:00,2018.09.19 20:35:00,-3.325655842556877e-05,0.0010049315222618674
2018.09.19 20:00:00,2018.09.19 21:35:00,2018.09.19 21:10:00,-2.914142938329455e-05,0.001066968535303559
2018.09.19 20:55:00,2018.09.19 21:50:00,2018.09.19 21:25:00,3.94113715043345e-06,0.0012182287358093466
2018.09.19 21:00:00,2018.09.19 21:40:00,2018.09.19 21:15:00,4.963830980234981e-06,0.0011273849201617716
2018.09.20 06:20:00,2018.09.20 06:55:00,2018.09.20 06:40:00,-3.4631868628408205e-06,0.0004788676688046967
2018.09.20 06:50:00,2018.09.20 07:55:00,2018.09.20 07:35:00,7.353827585447816e-06,0.00044669772575446756
2018.09.20 08:05:00,2018.09.20 09:20:00,2018.09.20 08:50:00,5.641665924004838e-05,0.00029764935671311145
2018.09.20 09:40:00,2018.09.20 10:10:00,2018.09.20 09:55:00,1.5411018053943247e-05,0.0007852857559805469
2018.09.20 09:45:00,2018.09.20 10:25:00,2018.09.20 10:05:00,1.491318294905103e-05,0.0010288548762777002
2018.09.20 10:30:00,2018.09.20 12:00:00,2018.09.20 11:35:00,2.038727701362171e-05,0.0010809231876343565
2018.09.20 11:05:00,2018.09.20 12:15:00,2018.09.20 12:00:00,2.3829631950205055e-05,0.0010603706738826178
2018.09.20 11:15:00,2018.09.20 12:35:00,2018.09.20 12:15:00,2.817062027019358e-05,0.0013290293652375206
2018.09.20 11:20:00,2018.09.20 12:50:00,2018.09.20 12:25:00,3.5483966144840054e-05,0.0011421052080329555
2018.09.20 12:40:00,2018.09.20 13:55:00,2018.09.20 13:30:00,0.00019236201439776812,0.002858962836136137
2018.09.20 12:45:00,2018.09.20 14:10:00,2018.09.20 13:40:00,0.0001982051751368308,0.001730085392568149
2018.09.20 14:50:00,2018.09.20 16:00:00,2018.09.20 15:35:00,2.8337447364673162e-05,0.003678600537915443
2018.09.20 14:55:00,2018.09.20 16:05:00,2018.09.20 15:35:00,1.2453163767271453e-05,0.0027551957850497537
2018.09.20 15:00:00,2018.09.20 16:15:00,2018.09.20 15:45:00,-3.3894042495411606e-06,0.002326542884797252
2018.09.20 15:05:00,2018.09.20 16:20:00,2018.09.20 15:50:00,-1.1190053848804088e-05,0.0022398911551475232
2018.09.20 15:10:00,2018.09.20 16:30:00,2018.09.20 16:05:00,-1.2389616460886459e-05,0.0022073427831686104
2018.09.20 15:15:00,2018.09.20 16:35:00,2018.09.20 16:00:00,-1.249809427454214e-05,0.0018153466915868696
2018.09.20 15:40:00,2018.09.20 16:55:00,2018.09.20 16:35:00,-3.888822678247352e-05,0.0021031764219186524
2018.09.20 15:40:00,2018.09.20 17:00:00,2018.09.20 16:40:00,-4.690725783522589e-05,0.0015301173148114524
2018.09.20 16:25:00,2018.09.20 17:55:00,2018.09.20 17:30:00,-4.4673079700277666e-05,0.002486597503282286
2018.09.20 16:45:00,2018.09.20 18:25:00,2018.09.20 17:45:00,-5.075013592991715e-05,0.0008706986811762535
2018.09.20 16:50:00,2018.09.20 18:00:00,2018.09.20 17:35:00,-4.7344753330492184e-05,0.0014180244594530276
2018.09.20 16:55:00,2018.09.20 18:00:00,2018.09.20 17:35:00,-4.1777480959127414e-05,0.0020919401539415705
2018.09.20 17:20:00,2018.09.20 18:40:00,2018.09.20 18:15:00,-9.637204551254496e-06,0.003392605701965011
2018.09.20 17:25:00,2018.09.20 18:45:00,2018.09.20 18:20:00,-7.158609172134501e-06,0.0031158598928316805
2018.09.20 17:30:00,2018.09.20 18:50:00,2018.09.20 18:25:00,-3.570373184517141e-06,0.002724096506867835
2018.09.20 17:35:00,2018.09.20 19:00:00,2018.09.20 18:30:00,1.591492363360636e-06,0.002313444043397729
2018.09.20 17:40:00,2018.09.20 19:05:00,2018.09.20 18:35:00,7.530645662070265e-06,0.0018132557962703421
2018.09.20 17:45:00,2018.09.20 19:30:00,2018.09.20 19:00:00,1.825717669185993e-05,0.0016241629595156696
2018.09.20 19:45:00,2018.09.20 20:50:00,2018.09.20 20:20:00,6.888941918042004e-05,0.002129622809162395
2018.09.20 19:50:00,2018.09.20 21:10:00,2018.09.20 20:40:00,6.848351624878896e-05,0.0020461912592622733
2018.09.20 19:55:00,2018.09.20 21:20:00,2018.09.20 20:45:00,6.943687883134497e-05,0.0018475599968109265
2018.09.20 20:00:00,2018.09.20 21:30:00,2018.09.20 20:55:00,7.175767606888841e-05,0.0016267538270469035
2018.09.20 21:55:00,2018.09.20 23:05:00,2018.09.20 22:40:00,6.733967678953975e-07,0.0017072437306061789
2018.09.20 22:00:00,2018.09.20 23:15:00,2018.09.20 22:45:00,-1.6089557573803475e-06,0.001615503262156108
2018.09.20 22:05:00,2018.09.20 23:30:00,2018.09.20 23:00:00,-4.766257401853092e-06,0.0015197373355508735
2018.09.20 22:10:00,2018.09.20 23:40:00,2018.09.20 23:05:00,-7.030227825772426e-06,0.0013896291158852349
2018.09.20 22:15:00,2018.09.20 23:35:00,2018.09.20 23:05:00,-9.112864235889662e-06,0.0011866005909031108
2018.09.21 03:05:00,2018.09.21 04:50:00,2018.09.21 04:25:00,1.2320364387576718e-05,0.0008015280740642599
2018.09.21 03:15:00,2018.09.21 04:00:00,2018.09.21 03:35:00,-4.5516566970586536e-06,0.0009047549383588258
2018.09.21 03:25:00,2018.09.21 04:35:00,2018.09.21 04:10:00,-2.166906963186087e-06,0.0011619209103744179
2018.09.21 03:30:00,2018.09.21 04:45:00,2018.09.21 04:15:00,-2.475776128330004e-07,0.0009452552824955943
2018.09.21 03:35:00,2018.09.21 04:45:00,2018.09.21 04:10:00,-2.9697977756240657e-07,0.0007081717041287624
2018.09.21 03:40:00,2018.09.21 05:10:00,2018.09.21 04:30:00,1.995698241083603e-06,0.0006290611021453849
2018.09.21 04:40:00,2018.09.21 06:10:00,2018.09.21 05:45:00,4.980601162462652e-06,0.0006101742826774622
2018.09.21 06:10:00,2018.09.21 07:35:00,2018.09.21 07:10:00,3.886973826297398e-06,0.0006192448341829077
2018.09.21 07:15:00,2018.09.21 08:40:00,2018.09.21 08:20:00,1.2834425141839208e-06,0.0008610788765073615
2018.09.21 07:50:00,2018.09.21 09:20:00,2018.09.21 08:55:00,3.577393026996769e-05,0.0009231961418241797
2018.09.21 08:10:00,2018.09.21 10:35:00,2018.09.21 09:50:00,-1.5483182715757452e-05,0.0005925976868594696
2018.09.21 08:50:00,2018.09.21 09:25:00,2018.09.21 09:10:00,-5.784003862058502e-06,0.0024520278004011736
2018.09.21 08:55:00,2018.09.21 09:40:00,2018.09.21 09:25:00,3.3782437914428668e-06,0.0035009975936799863
2018.09.21 09:45:00,2018.09.21 10:40:00,2018.09.21 10:25:00,-6.042450756608988e-06,0.002808696137300549
2018.09.21 11:25:00,2018.09.21 12:35:00,2018.09.21 12:10:00,-5.3139443206285685e-05,0.002919888147018883
2018.09.21 11:35:00,2018.09.21 13:00:00,2018.09.21 12:25:00,-6.549379707714275e-05,0.002537164073221513
2018.09.21 11:35:00,2018.09.21 14:00:00,2018.09.21 13:45:00,-4.1592844926793604e-06,0.0024571452507276665
2018.09.21 11:40:00,2018.09.21 13:10:00,2018.09.21 12:35:00,-6.67017999585713e-05,0.002528578370600005
2018.09.21 11:45:00,2018.09.21 13:20:00,2018.09.21 12:40:00,-6.549577120038434e-05,0.0026093813793634326
2018.09.21 11:50:00,2018.09.21 13:25:00,2018.09.21 12:45:00,-6.557286382215414e-05,0.002376340080500732
2018.09.21 11:55:00,2018.09.21 13:30:00,2018.09.21 12:50:00,-6.55936852682022e-05,0.002030031441525209
2018.09.21 12:00:00,2018.09.21 13:25:00,2018.09.21 12:55:00,-6.323657385132592e-05,0.0017977660288854712
2018.09.21 12:05:00,2018.09.21 13:30:00,2018.09.21 13:05:00,-5.9709786278366506e-05,0.001510928524339384
2018.09.21 12:30:00,2018.09.21 13:50:00,2018.09.21 13:35:00,-6.548947478817528e-05,0.0010802250844993886
2018.09.21 12:45:00,2018.09.21 14:05:00,2018.09.21 13:40:00,-7.073177264787043e-05,0.001669256015580964
2018.09.21 13:05:00,2018.09.21 14:40:00,2018.09.21 14:15:00,-6.41917329086484e-05,0.0015360589807752686
2018.09.21 13:25:00,2018.09.21 15:05:00,2018.09.21 14:40:00,-6.0349261754091696e-05,0.0016391856087930035
2018.09.21 13:35:00,2018.09.21 15:30:00,2018.09.21 14:55:00,-5.054992900612511e-05,0.0011522675749682687
2018.09.21 14:10:00,2018.09.21 15:00:00,2018.09.21 14:30:00,-8.042692941608815e-05,0.0014544812573346608
2018.09.21 14:15:00,2018.09.21 14:55:00,2018.09.21 14:25:00,-8.634748456450071e-05,0.0012960371709045194
2018.09.21 14:20:00,2018.09.21 15:25:00,2018.09.21 15:00:00,-8.317143440370679e-05,0.001875275322680963
2018.09.21 15:40:00,2018.09.21 16:55:00,2018.09.21 16:35:00,-6.598388259471579e-06,0.0012258277735859708
2018.09.21 16:35:00,2018.09.21 17:10:00,2018.09.21 16:50:00,-1.0196021334542843e-05,0.0014763797123166992
2018.09.21 17:15:00,2018.09.21 18:25:00,2018.09.21 18:00:00,-2.781479709613257e-05,0.0039866583470253795
2018.09.21 17:20:00,2018.09.21 18:35:00,2018.09.21 18:10:00,-3.077531285644804e-05,0.0036084868730662475
2018.09.21 17:25:00,2018.09.21 18:45:00,2018.09.21 18:15:00,-3.479258759022076e-05,0.002864154978589735
2018.09.21 17:30:00,2018.09.21 19:00:00,2018.09.21 18:30:00,-3.701487498722559e-05,0.002255288842472505
2018.09.21 17:35:00,2018.09.21 19:10:00,2018.09.21 18:35:00,-3.698143404672134e-05,0.0016102376340575196
2018.09.21 17:40:00,2018.09.21 19:35:00,2018.09.21 19:00:00,-3.620934531753147e-05,0.0012238823006828744
2018.09.21 18:15:00,2018.09.21 19:40:00,2018.09.21 19:15:00,-2.8682404853247912e-05,0.0014129088023173669
2018.09.21 19:35:00,2018.09.21 21:50:00,2018.09.21 21:10:00,-1.111974975164895e-06,0.0009654773649464475
2018.09.21 19:50:00,2018.09.21 21:15:00,2018.09.21 20:40:00,1.4998748546691006e-05,0.002071789201448846
2018.09.21 20:00:00,2018.09.21 21:10:00,2018.09.21 20:40:00,1.5450327302501202e-05,0.001407396626396304
2018.09.21 22:10:00,2018.09.21 23:25:00,2018.09.21 22:50:00,-1.1134641181563664e-05,0.0006920217948193175
2018.09.21 22:15:00,2018.09.21 23:35:00,2018.09.21 23:00:00,-1.3322431624118795e-05,0.0006986558487852982
2018.09.21 22:20:00,2018.09.21 23:30:00,2018.09.21 22:55:00,-1.2130634646583325e-05,0.0010911079774984212
2018.09.21 23:45:00,2018.09.24 01:00:00,2018.09.24 00:40:00,-1.5592409637297792e-05,0.001214451588924757
2018.09.24 00:00:00,2018.09.24 01:25:00,2018.09.24 01:05:00,-1.324306855755502e-05,0.0013123449524418795
2018.09.24 03:05:00,2018.09.24 04:25:00,2018.09.24 04:00:00,-2.786425760553789e-05,0.00040776796915573897
2018.09.24 03:10:00,2018.09.24 04:25:00,2018.09.24 04:05:00,-2.86410795301924e-05,0.0004914839036637671
2018.09.24 03:15:00,2018.09.24 04:25:00,2018.09.24 03:50:00,-2.687115233715037e-05,0.0006984845232411756
2018.09.24 03:20:00,2018.09.24 04:40:00,2018.09.24 04:05:00,-2.5378369390567193e-05,0.0007396718762926768
2018.09.24 03:25:00,2018.09.24 04:45:00,2018.09.24 04:10:00,-2.453118854133361e-05,0.0007152562689661105
2018.09.24 04:20:00,2018.09.24 05:35:00,2018.09.24 05:20:00,-2.047419665895554e-05,0.0005061881687859582
2018.09.24 04:30:00,2018.09.24 05:55:00,2018.09.24 05:35:00,-1.8116348205959672e-05,0.0004965192061661885
2018.09.24 08:50:00,2018.09.24 09:25:00,2018.09.24 09:10:00,5.984476911439242e-05,0.0019005944162140465
2018.09.24 09:45:00,2018.09.24 10:45:00,2018.09.24 10:30:00,0.0001005959366852848,0.001592594724144564
2018.09.24 10:35:00,2018.09.24 11:10:00,2018.09.24 10:55:00,9.419523825151735e-05,0.0012347464416409878
2018.09.24 15:25:00,2018.09.24 16:05:00,2018.09.24 15:50:00,6.53311859871199e-05,0.005549716521111954
2018.09.24 17:40:00,2018.09.24 19:10:00,2018.09.24 18:45:00,-7.356552714663433e-05,0.00260133925804282
2018.09.24 17:50:00,2018.09.24 19:20:00,2018.09.24 19:00:00,-7.09933932774196e-05,0.002275378885684329
2018.09.24 18:00:00,2018.09.24 19:30:00,2018.09.24 19:05:00,-7.03915040773348e-05,0.002101161374256716
2018.09.24 18:05:00,2018.09.24 19:40:00,2018.09.24 19:15:00,-6.695367572326114e-05,0.001618700098607309
2018.09.24 18:20:00,2018.09.24 19:25:00,2018.09.24 18:50:00,-5.863053506349176e-05,0.0029237551715032358
2018.09.24 18:25:00,2018.09.24 19:45:00,2018.09.24 19:10:00,-5.4695248521500577e-05,0.003268991847104198
2018.09.24 18:30:00,2018.09.24 19:55:00,2018.09.24 19:20:00,-5.3282560310484854e-05,0.003383056381424168
2018.09.24 18:35:00,2018.09.24 20:05:00,2018.09.24 19:30:00,-5.391679789546045e-05,0.003382758773103967
2018.09.24 18:40:00,2018.09.24 20:05:00,2018.09.24 19:35:00,-5.424989458530126e-05,0.003238175276620204
2018.09.24 18:45:00,2018.09.24 20:10:00,2018.09.24 19:40:00,-5.499792789030627e-05,0.0029763061619780874
2018.09.24 19:05:00,2018.09.24 20:25:00,2018.09.24 20:00:00,-5.10391355258519e-05,0.0015324795939174
2018.09.24 21:35:00,2018.09.24 23:00:00,2018.09.24 22:30:00,-2.9674959884892766e-05,0.001241816752835384
2018.09.25 04:30:00,2018.09.25 05:45:00,2018.09.25 05:30:00,-4.402028507647257e-05,0.0008461091940635772
2018.09.25 04:35:00,2018.09.25 05:55:00,2018.09.25 05:35:00,-3.783761308396735e-05,0.0009609818492840321
2018.09.25 04:50:00,2018.09.25 06:20:00,2018.09.25 06:00:00,-3.405458560785939e-05,0.0011489634267547026
2018.09.25 05:00:00,2018.09.25 06:40:00,2018.09.25 06:15:00,-2.910356883263951e-05,0.001117017926174478
2018.09.25 05:45:00,2018.09.25 06:30:00,2018.09.25 06:05:00,1.7510512134553126e-05,0.0012145914498882546
2018.09.25 05:50:00,2018.09.25 06:35:00,2018.09.25 06:10:00,1.993241583501006e-05,0.0013222167010586707
