start,miny,maxy,center,trend,amplitude
2018.09.18 17:45:00,2018.09.18 17:50:00,2018.09.18 18:50:00,2018.09.18 18:25:00,-0.00010220182956260683,0.00292477642102954
2018.09.18 18:30:00,2018.09.18 18:35:00,2018.09.18 20:00:00,2018.09.18 19:35:00,-8.467535912238409e-05,0.0023447468287201467
2018.09.18 18:50:00,2018.09.18 19:15:00,2018.09.18 20:35:00,2018.09.18 20:15:00,-5.8699905138618504e-05,0.0016138874417275294
2018.09.18 18:55:00,2018.09.18 19:25:00,2018.09.18 20:50:00,2018.09.18 20:30:00,-5.093852762730894e-05,0.0018683451702970828
2018.09.18 20:00:00,2018.09.18 20:05:00,2018.09.18 20:40:00,2018.09.18 20:25:00,1.3977747790327922e-07,0.0011775561846518966
2018.09.18 20:05:00,2018.09.18 20:10:00,2018.09.18 20:55:00,2018.09.18 20:35:00,4.3088366432364266e-06,0.0016655728156897726
2018.09.18 20:10:00,2018.09.18 20:15:00,2018.09.18 21:10:00,2018.09.18 20:50:00,7.894123055469253e-06,0.002238609465919562
2018.09.18 20:45:00,2018.09.18 20:50:00,2018.09.18 22:05:00,2018.09.18 21:35:00,1.2843231178868746e-05,0.0031934123992448642
2018.09.18 20:50:00,2018.09.18 20:55:00,2018.09.18 22:10:00,2018.09.18 21:40:00,1.2698475670319913e-05,0.002752552984668433
2018.09.18 20:55:00,2018.09.18 21:00:00,2018.09.18 22:25:00,2018.09.18 21:55:00,1.2813136324961071e-05,0.0021941349440022105
2018.09.18 21:00:00,2018.09.18 21:05:00,2018.09.18 22:40:00,2018.09.18 22:05:00,1.715675545837374e-05,0.0018286202679900808
2018.09.18 21:50:00,2018.09.18 22:45:00,2018.09.19 01:00:00,2018.09.19 00:15:00,1.1967751263936407e-05,0.0017166529466014187
2018.09.18 22:45:00,2018.09.18 22:50:00,2018.09.19 00:00:00,2018.09.18 23:35:00,2.710242152048944e-05,0.002077760063313334
2018.09.18 22:50:00,2018.09.18 22:55:00,2018.09.19 00:15:00,2018.09.18 23:50:00,3.281601278319491e-05,0.002451989714494947
2018.09.18 22:55:00,2018.09.18 23:00:00,2018.09.19 00:25:00,2018.09.18 23:55:00,3.3767537175825154e-05,0.002071972916866149
