miny,maxy,center,trend,amplitude
2018.08.01 19:45:00,2018.08.01 21:00:00,2018.08.01 20:40:00,1.8363767906508526e-05,0.0008522168005824241
2018.08.01 20:55:00,2018.08.01 22:20:00,2018.08.01 21:55:00,-2.556241422066818e-05,0.0012229061573569774
2018.08.01 21:00:00,2018.08.01 22:25:00,2018.08.01 22:00:00,-2.7040103191660063e-05,0.0011216112971571056
2018.08.01 21:05:00,2018.08.01 22:35:00,2018.08.01 22:05:00,-2.5361078133966595e-05,0.0009123569346355014
2018.08.01 21:10:00,2018.08.01 22:50:00,2018.08.01 22:15:00,-2.3550175018151982e-05,0.0008274229184250207
2018.08.01 22:40:00,2018.08.01 23:45:00,2018.08.01 23:15:00,-7.333756874893033e-07,0.0005991008267278162
2018.08.01 22:45:00,2018.08.01 23:50:00,2018.08.01 23:20:00,8.405751720746848e-07,0.0007043809898153954
2018.08.01 22:50:00,2018.08.02 00:00:00,2018.08.01 23:30:00,2.4554317410984e-06,0.0008221204862772719
2018.08.02 01:10:00,2018.08.02 02:05:00,2018.08.02 01:40:00,4.085653327234344e-06,0.00045673022144415194
2018.08.02 01:45:00,2018.08.02 03:05:00,2018.08.02 02:40:00,-2.457157595550333e-06,0.0005495404266157087
2018.08.02 01:50:00,2018.08.02 03:15:00,2018.08.02 02:50:00,-1.0219900475594436e-06,0.0006698025672526902
2018.08.02 01:55:00,2018.08.02 03:20:00,2018.08.02 02:55:00,-1.0824928011369094e-06,0.00047765013081872996
2018.08.02 03:40:00,2018.08.02 04:25:00,2018.08.02 04:05:00,-2.195347309505615e-05,0.0005707865903181233
2018.08.02 03:45:00,2018.08.02 04:35:00,2018.08.02 04:15:00,-2.389111055607246e-05,0.0006245917739500398
2018.08.02 04:25:00,2018.08.02 05:40:00,2018.08.02 05:15:00,-3.6812579795932754e-05,0.0009490407408864301
2018.08.02 04:30:00,2018.08.02 05:50:00,2018.08.02 05:25:00,-4.1081051558190384e-05,0.0006823619061675588
2018.08.02 04:35:00,2018.08.02 06:00:00,2018.08.02 05:35:00,-4.1645307735317716e-05,0.0006334278407103693
2018.08.02 04:40:00,2018.08.02 06:25:00,2018.08.02 05:55:00,-4.307032821401379e-05,0.0003738746150661228
2018.08.02 05:25:00,2018.08.02 06:50:00,2018.08.02 06:30:00,-4.502386158006291e-05,0.0009204197645138844
2018.08.02 05:30:00,2018.08.02 06:55:00,2018.08.02 06:35:00,-4.420676836905068e-05,0.0006990450345083099
2018.08.02 05:45:00,2018.08.02 06:50:00,2018.08.02 06:30:00,-3.056072361377107e-05,0.0005681929102997391
2018.08.02 05:45:00,2018.08.02 07:20:00,2018.08.02 06:55:00,-4.348336520444203e-05,0.0008133539937113204
2018.08.02 06:15:00,2018.08.02 07:35:00,2018.08.02 07:10:00,-2.0745048840693715e-05,0.0005376488284584012
2018.08.02 06:20:00,2018.08.02 07:40:00,2018.08.02 07:15:00,-1.596253575809855e-05,0.0007385537136434494
2018.08.02 06:25:00,2018.08.02 07:45:00,2018.08.02 07:15:00,-1.3655927926491105e-05,0.0006890983400068018
