miny,maxy,center,trend,amplitude
247,255,252,-1.4649164304629696e-06,0.00110766681705614
255,264,259,-1.0325630894018389e-07,0.0013805465937145175
314,331,327,1.7566539096220756e-05,0.0004934621416302159
315,332,328,1.6972384896617192e-05,0.0005808754271948788
319,337,333,1.4414722882476548e-05,0.0007659837919066046
321,330,326,8.355068509740978e-06,0.00046715834140194216
322,333,328,9.401323868519241e-06,0.0006006488997040799
333,353,348,-3.938592394803516e-05,0.0003588386657975152
334,338,336,-3.859272432165353e-05,0.0006060085489863907
335,341,338,-4.048842853959283e-05,0.0006275681843800949
336,344,341,-4.324944897800476e-05,0.0007021163861372564
353,368,365,-3.722293451552252e-05,0.0006968010937709549
355,372,368,-3.3773361676033974e-05,0.0006737515756543988
358,379,373,-2.449930933937084e-05,0.0005653417675938466
373,390,384,6.496582491966042e-08,0.001137854072172789
382,398,394,1.3523157153598925e-05,0.0009017212219606497
383,399,395,1.2892851029829343e-05,0.0012713349786521715
388,401,397,7.774963539101651e-05,0.0008736363590038185
393,404,402,7.339949049261699e-05,0.0007751650390354375
394,406,403,7.35129380992096e-05,0.0009393031224900782
427,443,439,-3.756531435618881e-05,0.0011827752724721916
429,446,442,-3.4153862654830744e-05,0.001391222213204572
438,449,443,4.224150442023721e-05,0.0002571031771098494
449,458,453,3.115668738900668e-05,0.0012225521226898134
450,461,456,3.5783960493377046e-05,0.0014554356370798812
